unique_staying_id,study_id,location_id,Start Time,End Time,Day of Week,Time of Day,Surveyor Count,staying_microclimate,Temperature,staying_row_total,Group Size,Race Ethnicity,Gender,Age,sitting_formal_all,sitting_formal_public,Commercial Activity,commercial_buying,Eating Drinking,talking_to_others,sitting_informal,recreation_passive,standing,using_electronics,Active Recreation,leaning,living_public,commercial_observing,working_civic,staying_mobility_assist,Waiting for Transportation,Smoking,soliciting,sitting_formal_private,Conditions,commercial_selling,Intoxicated Disruptive Behavior,lying,Cultural Activity,Aggressive Disruptive Behavior,sitting_formal_commercial,commercial_selling_informal,Disruptive Behavior,Notes,sitting_formal_public_fixed,sitting_formal_public_fixed_1,sitting_formal_public_movable,subject_id,latitidue,longitude,staying_covid_mask,staying_covid_social_distance,taking_care_child,feeding_child,waiting_non_public_transportation,recreation_active_play,recreation_passive_reading_writing,other,chance_encounter,year,month,day
8036,2019_Yesler_Crescent,PIO5,2019-05-23 12:00:00,2019-05-23 12:20:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8037,2019_Yesler_Crescent,PIO5,2019-05-23 12:00:00,2019-05-23 12:20:00,Thursday,Midday,SDOT,,,1,1,U,Other_Unsure,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,"Sleeping, covered",,,,,,,,,,,,,,,,2019,5,23
8038,2019_Yesler_Crescent,PIO5,2019-05-23 12:00:00,2019-05-23 12:20:00,Thursday,Midday,SDOT,,,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8039,2019_Yesler_Crescent,PIO5,2019-05-23 12:00:00,2019-05-23 12:20:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8040,2019_Yesler_Crescent,PIO5,2019-05-23 12:00:00,2019-05-23 12:20:00,Thursday,Midday,SDOT,,,1,1,W,Male,65+,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8041,2019_Yesler_Crescent,PIO5,2019-05-23 12:00:00,2019-05-23 12:20:00,Thursday,Midday,SDOT,,,1,4,W,Male,25-44,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8042,2019_Yesler_Crescent,PIO5,2019-05-23 12:00:00,2019-05-23 12:20:00,Thursday,Midday,SDOT,,,1,4,W,Male,25-44,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8043,2019_Yesler_Crescent,PIO5,2019-05-23 12:00:00,2019-05-23 12:20:00,Thursday,Midday,SDOT,,,1,4,W,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8044,2019_Yesler_Crescent,PIO5,2019-05-23 12:00:00,2019-05-23 12:20:00,Thursday,Midday,SDOT,,,1,4,L,Male,25-44,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8045,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,U,Other_Unsure,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,"Lying covered, sleeping bag",,,,,,,,,,,,,,,,2019,5,23
8046,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,W,Female,25-44,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,Mapping at side table of Main St,,,,,,,,,,,,,,,,2019,5,23
8047,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,3,W,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8048,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,3,W,Male,45-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8049,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,3,L,Female,45-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8050,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,Mid,,,,,,,,,,,,,,,,2019,5,23
8051,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,W,Male,45-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,Playing for parking,,,,,,,,,,,,,,,,2019,5,23
8052,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,3,W,Female,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,Playing for parking,,,,,,,,,,,,,,,,2019,5,23
8053,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,3,W,Female,25-44,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,Playing for parking,,,,,,,,,,,,,,,,2019,5,23
8054,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8055,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,M,Male,25-44,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2019,5,23
8056,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,2,W,Male,45-64,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8057,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,2,B,Male,45-64,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8058,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,B,Male,45-64,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8059,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,B,Male,45-64,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8060,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,W,Male,45-64,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8061,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,B,Male,25-44,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8062,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,B,Male,45-64,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8063,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8064,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,U,Other_Unsure,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,Sleeping covered,,,,,,,,,,,,,,,,2019,5,23
8065,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8066,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8067,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,1,W,Male,65+,1,,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8068,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,4,W,Male,25-44,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8069,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,4,W,Male,25-44,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8070,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,4,W,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8071,2019_Yesler_Crescent,PIO1,2019-05-23 12:20:00,2019-05-23 12:40:00,Thursday,Midday,SDOT,,,1,4,L,Male,25-44,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8072,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8073,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8074,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,B,Other_Unsure,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8075,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,B,Male,45-64,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8076,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8077,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,W,Male,45-64,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8078,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,2,W,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8079,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,2,B,Male,25-44,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8080,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,B,Male,45-64,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8081,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,W,Male,45-64,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8082,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,B,Male,25-44,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8083,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8084,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,B,Male,25-44,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8085,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,4,B,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8086,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,4,B,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8087,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,4,W,Male,45-64,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8088,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,4,W,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8089,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,B,Male,25-44,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8090,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,3,W,Male,45-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8091,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,3,B,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8092,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,3,B,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8093,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,B,Male,45-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8094,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,B,Male,25-44,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8095,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,W,Male,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8096,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8097,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,2,B,Male,25-44,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8098,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,2,B,Female,25-44,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8099,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,A,Female,25-44,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8100,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,A,Male,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8101,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,A,Female,45-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8102,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,U,Male,25-44,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8103,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,U,Male,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8104,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,U,Other_Unsure,45-64,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8105,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8106,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,L,Male,25-44,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8107,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,W,Female,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8108,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,L,Male,45-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8109,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,B,Male,45-64,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8110,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8111,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,W,Male,25-44,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,UGM Staff,,,,,,,,,,,,,,,,2019,5,23
8112,2019_Yesler_Crescent,PIO5,2019-05-23 12:45:00,2019-05-23 13:05:00,Thursday,Midday,SDOT,,,1,1,A,Other_Unsure,25-44,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8113,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,2,B,Male,25-44,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2019,5,23
8114,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,2,B,Male,25-44,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2019,5,23
8115,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,2,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2019,5,23
8116,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,2,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2019,5,23
8117,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,1,B,Female,45-64,1,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8118,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,1,B,Male,45-64,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2019,5,23
8119,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,1,B,Male,25-44,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8120,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,1,B,Male,25-44,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8121,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,1,B,Male,45-64,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8122,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,1,B,Male,45-64,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8123,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,1,B,Male,25-44,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8124,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,1,B,Female,25-44,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8125,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,2,B,Male,45-64,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8126,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,2,L,Female,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8127,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,2,W,Female,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8128,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,2,W,Female,25-44,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8129,2019_Yesler_Crescent,PIO12,2019-05-23 16:07:00,2019-05-23 16:27:00,Thursday,Evening,SDOT,,,1,1,B,Female,45-64,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8130,2019_Yesler_Crescent,PIO11,2019-05-23 16:30:00,2019-05-23 16:50:00,Thursday,Evening,SDOT,,,1,3,A,Male,15-24,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8131,2019_Yesler_Crescent,PIO11,2019-05-23 16:30:00,2019-05-23 16:50:00,Thursday,Evening,SDOT,,,1,3,A,Male,15-24,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8132,2019_Yesler_Crescent,PIO11,2019-05-23 16:30:00,2019-05-23 16:50:00,Thursday,Evening,SDOT,,,1,3,W,Male,15-24,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8133,2019_Yesler_Crescent,PIO11,2019-05-23 16:30:00,2019-05-23 16:50:00,Thursday,Evening,SDOT,,,1,2,B,Male,45-64,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2019,5,23
8134,2019_Yesler_Crescent,PIO11,2019-05-23 16:30:00,2019-05-23 16:50:00,Thursday,Evening,SDOT,,,1,2,B,Male,45-64,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2019,5,23
8135,2019_Yesler_Crescent,PIO11,2019-05-23 16:30:00,2019-05-23 16:50:00,Thursday,Evening,SDOT,,,1,3,B,Male,25-44,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8136,2019_Yesler_Crescent,PIO11,2019-05-23 16:30:00,2019-05-23 16:50:00,Thursday,Evening,SDOT,,,1,3,B,Male,25-44,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8137,2019_Yesler_Crescent,PIO11,2019-05-23 16:30:00,2019-05-23 16:50:00,Thursday,Evening,SDOT,,,1,3,W,Male,45-64,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
8138,2019_Yesler_Crescent,PIO11,2019-05-23 16:30:00,2019-05-23 16:50:00,Thursday,Evening,SDOT,,,1,1,B,Male,25-44,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,5,23
